Dimension,Modalites,Indicateurs,Chapitre_annuaire,Année,Valeurs
Département / Sexe / Âges,Sandegue / Féminin / 3 ans,Effectif de la population,Chap2.1_Population,2018,1115
Département / Sexe / Âges,Sandegue / Féminin / 4 ans,Effectif de la population,Chap2.1_Population,2018,1109
Département / Sexe / Âges,Sandegue / Féminin / 5 ans,Effectif de la population,Chap2.1_Population,2018,1080
Département / Sexe / Âges,Sandegue / Féminin / 6 ans,Effectif de la population,Chap2.1_Population,2018,1044
Département / Sexe / Âges,Sandegue / Féminin / 7 ans,Effectif de la population,Chap2.1_Population,2018,985
Département / Sexe / Âges,Sandegue / Féminin / 8 ans,Effectif de la population,Chap2.1_Population,2018,873
Département / Sexe / Âges,Sandegue / Féminin / 9 ans,Effectif de la population,Chap2.1_Population,2018,730
Département / Sexe / Âges,Sandegue / Féminin / 10 ans,Effectif de la population,Chap2.1_Population,2018,861
Département / Sexe / Âges,Sandegue / Féminin / 11 ans,Effectif de la population,Chap2.1_Population,2018,519
Département / Sexe / Âges,Sandegue / Féminin / 12 ans,Effectif de la population,Chap2.1_Population,2018,646
Département / Sexe / Âges,Sandegue / Féminin / 13 ans,Effectif de la population,Chap2.1_Population,2018,568
Département / Sexe / Âges,Sandegue / Féminin / 14 ans,Effectif de la population,Chap2.1_Population,2018,599
Département / Sexe / Âges,Sandegue / Féminin / 15 ans,Effectif de la population,Chap2.1_Population,2018,562
Département / Sexe / Âges,Sandegue / Féminin / 16 ans,Effectif de la population,Chap2.1_Population,2018,396
Département / Sexe / Âges,Sandegue / Féminin / 17 ans,Effectif de la population,Chap2.1_Population,2018,404
Département / Sexe / Âges,Sandegue / Féminin / 18 ans,Effectif de la population,Chap2.1_Population,2018,465
Département / Sexe / Âges,Sandegue / Féminin / 19 ans,Effectif de la population,Chap2.1_Population,2018,346
Département / Sexe / Âges,Sandegue / Féminin / 20 ans,Effectif de la population,Chap2.1_Population,2018,572
Département / Sexe / Âges,Sandegue / Féminin / 21 ans,Effectif de la population,Chap2.1_Population,2018,323
Département / Sexe / Âges,Sandegue / Féminin / 22 ans,Effectif de la population,Chap2.1_Population,2018,441
Département / Sexe / Âges,Sandegue / Féminin / 23 ans,Effectif de la population,Chap2.1_Population,2018,472
Département / Sexe / Âges,Sandegue / Féminin / 24 ans,Effectif de la population,Chap2.1_Population,2018,494
Département / Sexe / Âges,Sandegue / Féminin / 25 ans,Effectif de la population,Chap2.1_Population,2018,651
Département / Sexe / Âges,Sandegue / Féminin / 26 ans,Effectif de la population,Chap2.1_Population,2018,442
Département / Sexe / Âges,Sandegue / Féminin / 27 ans,Effectif de la population,Chap2.1_Population,2018,525
Département / Sexe / Âges,Sandegue / Féminin / 28 ans,Effectif de la population,Chap2.1_Population,2018,446
Département / Sexe / Âges,Sandegue / Féminin / 29 ans,Effectif de la population,Chap2.1_Population,2018,336
Département / Sexe / Âges,Sandegue / Féminin / 30 ans,Effectif de la population,Chap2.1_Population,2018,506
Département / Sexe / Âges,Sandegue / Féminin / 31 ans,Effectif de la population,Chap2.1_Population,2018,283
Département / Sexe / Âges,Sandegue / Féminin / 32 ans,Effectif de la population,Chap2.1_Population,2018,364
Département / Sexe / Âges,Sandegue / Féminin / 33 ans,Effectif de la population,Chap2.1_Population,2018,338
Département / Sexe / Âges,Sandegue / Féminin / 34 ans,Effectif de la population,Chap2.1_Population,2018,413
Département / Sexe / Âges,Sandegue / Féminin / 35 ans,Effectif de la population,Chap2.1_Population,2018,470
Département / Sexe / Âges,Sandegue / Féminin / 36 ans,Effectif de la population,Chap2.1_Population,2018,355
Département / Sexe / Âges,Sandegue / Féminin / 37 ans,Effectif de la population,Chap2.1_Population,2018,341
Département / Sexe / Âges,Sandegue / Féminin / 38 ans,Effectif de la population,Chap2.1_Population,2018,315
Département / Sexe / Âges,Sandegue / Féminin / 39 ans,Effectif de la population,Chap2.1_Population,2018,253
Département / Sexe / Âges,Sandegue / Féminin / 40 ans,Effectif de la population,Chap2.1_Population,2018,345
Département / Sexe / Âges,Sandegue / Féminin / 41 ans,Effectif de la population,Chap2.1_Population,2018,196
Département / Sexe / Âges,Sandegue / Féminin / 42 ans,Effectif de la population,Chap2.1_Population,2018,182
Département / Sexe / Âges,Sandegue / Féminin / 43 ans,Effectif de la population,Chap2.1_Population,2018,235
Département / Sexe / Âges,Sandegue / Féminin / 44 ans,Effectif de la population,Chap2.1_Population,2018,208
Département / Sexe / Âges,Sandegue / Féminin / 45 ans,Effectif de la population,Chap2.1_Population,2018,325
Département / Sexe / Âges,Sandegue / Féminin / 46 ans,Effectif de la population,Chap2.1_Population,2018,201
Département / Sexe / Âges,Sandegue / Féminin / 47 ans,Effectif de la population,Chap2.1_Population,2018,177
Département / Sexe / Âges,Sandegue / Féminin / 48 ans,Effectif de la population,Chap2.1_Population,2018,187
Département / Sexe / Âges,Sandegue / Féminin / 49 ans,Effectif de la population,Chap2.1_Population,2018,237
Département / Sexe / Âges,Sandegue / Féminin / 50 ans,Effectif de la population,Chap2.1_Population,2018,267
Département / Sexe / Âges,Sandegue / Féminin / 51 ans,Effectif de la population,Chap2.1_Population,2018,151
Département / Sexe / Âges,Sandegue / Féminin / 52 ans,Effectif de la population,Chap2.1_Population,2018,122
Département / Sexe / Âges,Sandegue / Féminin / 53 ans,Effectif de la population,Chap2.1_Population,2018,140
Département / Sexe / Âges,Sandegue / Féminin / 54 ans,Effectif de la population,Chap2.1_Population,2018,186
Département / Sexe / Âges,Sandegue / Féminin / 55 ans,Effectif de la population,Chap2.1_Population,2018,121
Département / Sexe / Âges,Sandegue / Féminin / 56 ans,Effectif de la population,Chap2.1_Population,2018,111
Département / Sexe / Âges,Sandegue / Féminin / 57 ans,Effectif de la population,Chap2.1_Population,2018,139
Département / Sexe / Âges,Sandegue / Féminin / 58 ans,Effectif de la population,Chap2.1_Population,2018,142
Département / Sexe / Âges,Sandegue / Féminin / 59 ans,Effectif de la population,Chap2.1_Population,2018,111
Département / Sexe / Âges,Sandegue / Féminin / 60 ans,Effectif de la population,Chap2.1_Population,2018,165
Département / Sexe / Âges,Sandegue / Féminin / 61 ans,Effectif de la population,Chap2.1_Population,2018,93
Département / Sexe / Âges,Sandegue / Féminin / 62 ans,Effectif de la population,Chap2.1_Population,2018,71
Département / Sexe / Âges,Sandegue / Féminin / 63 ans,Effectif de la population,Chap2.1_Population,2018,90
Département / Sexe / Âges,Sandegue / Féminin / 64 ans,Effectif de la population,Chap2.1_Population,2018,112
Département / Sexe / Âges,Sandegue / Féminin / 65 ans,Effectif de la population,Chap2.1_Population,2018,136
Département / Sexe / Âges,Sandegue / Féminin / 66 ans,Effectif de la population,Chap2.1_Population,2018,58
Département / Sexe / Âges,Sandegue / Féminin / 67 ans,Effectif de la population,Chap2.1_Population,2018,88
Département / Sexe / Âges,Sandegue / Féminin / 68 ans,Effectif de la population,Chap2.1_Population,2018,68
Département / Sexe / Âges,Sandegue / Féminin / 69 ans,Effectif de la population,Chap2.1_Population,2018,80
Département / Sexe / Âges,Sandegue / Féminin / 70 ans,Effectif de la population,Chap2.1_Population,2018,84
Département / Sexe / Âges,Sandegue / Féminin / 71 ans,Effectif de la population,Chap2.1_Population,2018,60
Département / Sexe / Âges,Sandegue / Féminin / 72 ans,Effectif de la population,Chap2.1_Population,2018,45
Département / Sexe / Âges,Sandegue / Féminin / 73 ans,Effectif de la population,Chap2.1_Population,2018,48
Département / Sexe / Âges,Sandegue / Féminin / 74 ans,Effectif de la population,Chap2.1_Population,2018,57
Département / Sexe / Âges,Sandegue / Féminin / 75 ans,Effectif de la population,Chap2.1_Population,2018,56
Département / Sexe / Âges,Sandegue / Féminin / 76 ans,Effectif de la population,Chap2.1_Population,2018,41
Département / Sexe / Âges,Sandegue / Féminin / 77 ans,Effectif de la population,Chap2.1_Population,2018,38
Département / Sexe / Âges,Sandegue / Féminin / 78 ans,Effectif de la population,Chap2.1_Population,2018,38
Département / Sexe / Âges,Sandegue / Féminin / 79 ans,Effectif de la population,Chap2.1_Population,2018,35
Département / Sexe / Âges,Sandegue / Féminin / 80 ans,Effectif de la population,Chap2.1_Population,2018,44
Département / Sexe / Âges,Sandegue / Féminin / 81 ans,Effectif de la population,Chap2.1_Population,2018,13
Département / Sexe / Âges,Sandegue / Féminin / 82 ans,Effectif de la population,Chap2.1_Population,2018,16
Département / Sexe / Âges,Sandegue / Féminin / 83 ans,Effectif de la population,Chap2.1_Population,2018,9
Département / Sexe / Âges,Sandegue / Féminin / 84 ans,Effectif de la population,Chap2.1_Population,2018,27
Département / Sexe / Âges,Sandegue / Féminin / 85 ans,Effectif de la population,Chap2.1_Population,2018,19
Département / Sexe / Âges,Sandegue / Féminin / 86 ans,Effectif de la population,Chap2.1_Population,2018,4
Département / Sexe / Âges,Sandegue / Féminin / 87 ans,Effectif de la population,Chap2.1_Population,2018,3
Département / Sexe / Âges,Sandegue / Féminin / 88 ans,Effectif de la population,Chap2.1_Population,2018,7
Département / Sexe / Âges,Sandegue / Féminin / 89 ans,Effectif de la population,Chap2.1_Population,2018,5
Département / Sexe / Âges,Sandegue / Féminin / 90 ans,Effectif de la population,Chap2.1_Population,2018,8
Département / Sexe / Âges,Sandegue / Féminin / 91 ans,Effectif de la population,Chap2.1_Population,2018,3
Département / Sexe / Âges,Sandegue / Féminin / 92 ans,Effectif de la population,Chap2.1_Population,2018,3
Département / Sexe / Âges,Sandegue / Féminin / 93 ans,Effectif de la population,Chap2.1_Population,2018,3
Département / Sexe / Âges,Sandegue / Féminin / 95 ans et plus,Effectif de la population,Chap2.1_Population,2018,26
Département / Sexe / Âges,Sandegue / Féminin / Total,Effectif de la population,Chap2.1_Population,2018,29076
Département / Sexe / Âges,Sandegue / Total / 0 an,Effectif de la population,Chap2.1_Population,2018,1806
Département / Sexe / Âges,Sandegue / Total / 1 an,Effectif de la population,Chap2.1_Population,2018,2012
Département / Sexe / Âges,Sandegue / Total / 2 ans,Effectif de la population,Chap2.1_Population,2018,2450
Département / Sexe / Âges,Sandegue / Total / 3 ans,Effectif de la population,Chap2.1_Population,2018,2295
Département / Sexe / Âges,Sandegue / Total / 4 ans,Effectif de la population,Chap2.1_Population,2018,2305
Département / Sexe / Âges,Sandegue / Total / 5 ans,Effectif de la population,Chap2.1_Population,2018,2261
Département / Sexe / Âges,Sandegue / Total / 6 ans,Effectif de la population,Chap2.1_Population,2018,2232
Département / Sexe / Âges,Sandegue / Total / 7 ans,Effectif de la population,Chap2.1_Population,2018,2062
Département / Sexe / Âges,Sandegue / Total / 8 ans,Effectif de la population,Chap2.1_Population,2018,1891
Département / Sexe / Âges,Sandegue / Total / 9 ans,Effectif de la population,Chap2.1_Population,2018,1572
Département / Sexe / Âges,Sandegue / Total / 10 ans,Effectif de la population,Chap2.1_Population,2018,2046
Département / Sexe / Âges,Sandegue / Total / 11 ans,Effectif de la population,Chap2.1_Population,2018,1188
Département / Sexe / Âges,Sandegue / Total / 12 ans,Effectif de la population,Chap2.1_Population,2018,1670
Département / Sexe / Âges,Sandegue / Total / 13 ans,Effectif de la population,Chap2.1_Population,2018,1403
Département / Sexe / Âges,Sandegue / Total / 14 ans,Effectif de la population,Chap2.1_Population,2018,1396
Département / Sexe / Âges,Sandegue / Total / 15 ans,Effectif de la population,Chap2.1_Population,2018,1359
Département / Sexe / Âges,Sandegue / Total / 16 ans,Effectif de la population,Chap2.1_Population,2018,983
Département / Sexe / Âges,Sandegue / Total / 17 ans,Effectif de la population,Chap2.1_Population,2018,838
Département / Sexe / Âges,Sandegue / Total / 18 ans,Effectif de la population,Chap2.1_Population,2018,991
Département / Sexe / Âges,Sandegue / Total / 19 ans,Effectif de la population,Chap2.1_Population,2018,695
Département / Sexe / Âges,Sandegue / Total / 20 ans,Effectif de la population,Chap2.1_Population,2018,1130
Département / Sexe / Âges,Sandegue / Total / 21 ans,Effectif de la population,Chap2.1_Population,2018,649
Département / Sexe / Âges,Sandegue / Total / 22 ans,Effectif de la population,Chap2.1_Population,2018,870
Département / Sexe / Âges,Sandegue / Total / 23 ans,Effectif de la population,Chap2.1_Population,2018,882
Département / Sexe / Âges,Sandegue / Total / 24 ans,Effectif de la population,Chap2.1_Population,2018,917
Département / Sexe / Âges,Sandegue / Total / 25 ans,Effectif de la population,Chap2.1_Population,2018,1160
Département / Sexe / Âges,Sandegue / Total / 26 ans,Effectif de la population,Chap2.1_Population,2018,795
Département / Sexe / Âges,Sandegue / Total / 27 ans,Effectif de la population,Chap2.1_Population,2018,956
Département / Sexe / Âges,Sandegue / Total / 28 ans,Effectif de la population,Chap2.1_Population,2018,811
Département / Sexe / Âges,Sandegue / Total / 29 ans,Effectif de la population,Chap2.1_Population,2018,593
Département / Sexe / Âges,Sandegue / Total / 30 ans,Effectif de la population,Chap2.1_Population,2018,962
Département / Sexe / Âges,Sandegue / Total / 31 ans,Effectif de la population,Chap2.1_Population,2018,534
Département / Sexe / Âges,Sandegue / Total / 32 ans,Effectif de la population,Chap2.1_Population,2018,711
Département / Sexe / Âges,Sandegue / Total / 33 ans,Effectif de la population,Chap2.1_Population,2018,655
Département / Sexe / Âges,Sandegue / Total / 34 ans,Effectif de la population,Chap2.1_Population,2018,800
Département / Sexe / Âges,Sandegue / Total / 35 ans,Effectif de la population,Chap2.1_Population,2018,854
Département / Sexe / Âges,Sandegue / Total / 36 ans,Effectif de la population,Chap2.1_Population,2018,651
Département / Sexe / Âges,Sandegue / Total / 37 ans,Effectif de la population,Chap2.1_Population,2018,669
Département / Sexe / Âges,Sandegue / Total / 38 ans,Effectif de la population,Chap2.1_Population,2018,533
Département / Sexe / Âges,Sandegue / Total / 39 ans,Effectif de la population,Chap2.1_Population,2018,493
Département / Sexe / Âges,Sandegue / Total / 40 ans,Effectif de la population,Chap2.1_Population,2018,663
Département / Sexe / Âges,Sandegue / Total / 41 ans,Effectif de la population,Chap2.1_Population,2018,422
Département / Sexe / Âges,Sandegue / Total / 42 ans,Effectif de la population,Chap2.1_Population,2018,427
Département / Sexe / Âges,Sandegue / Total / 43 ans,Effectif de la population,Chap2.1_Population,2018,458
Département / Sexe / Âges,Sandegue / Total / 44 ans,Effectif de la population,Chap2.1_Population,2018,445
Département / Sexe / Âges,Sandegue / Total / 45 ans,Effectif de la population,Chap2.1_Population,2018,631
Département / Sexe / Âges,Sandegue / Total / 46 ans,Effectif de la population,Chap2.1_Population,2018,380
Département / Sexe / Âges,Sandegue / Total / 47 ans,Effectif de la population,Chap2.1_Population,2018,333
Département / Sexe / Âges,Sandegue / Total / 48 ans,Effectif de la population,Chap2.1_Population,2018,307
Département / Sexe / Âges,Sandegue / Total / 49 ans,Effectif de la population,Chap2.1_Population,2018,398
